_raw_row_id,vin,trigger,signal,scalar,series,timestamp,ingestion_timestamp,fuel,hyb,model
434,VIN009,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
432,VIN009,Vehicle/Trigger/StartOfJourney,locationLatitude,49.079,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
433,VIN009,Vehicle/Trigger/StartOfJourney,locationLongitude,2.392,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
440,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
438,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.079, 49.0815, 49.084, 49.0865, 49.089]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
439,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.392, 2.39625, 2.4005, 2.40475, 2.409]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
437,VIN009,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
435,VIN009,Vehicle/Trigger/EndOfJourney,locationLatitude,49.089,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
436,VIN009,Vehicle/Trigger/EndOfJourney,locationLongitude,2.409,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
443,VIN009,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
441,VIN009,Vehicle/Trigger/StartOfJourney,locationLatitude,49.082,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
442,VIN009,Vehicle/Trigger/StartOfJourney,locationLongitude,2.396,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
449,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
447,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.082, 49.0848, 49.0876, 49.0904, 49.0932, 49.096]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
448,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.396, 2.3976, 2.3992, 2.4008, 2.4024, 2.404]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
446,VIN009,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
444,VIN009,Vehicle/Trigger/EndOfJourney,locationLatitude,49.096,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
445,VIN009,Vehicle/Trigger/EndOfJourney,locationLongitude,2.404,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
452,VIN010,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
450,VIN010,Vehicle/Trigger/StartOfJourney,locationLatitude,49.1,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
451,VIN010,Vehicle/Trigger/StartOfJourney,locationLongitude,2.4,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
458,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
456,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.1, 49.1025, 49.105, 49.1075, 49.11]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
457,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.4, 2.402, 2.404, 2.406, 2.408]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
455,VIN010,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
453,VIN010,Vehicle/Trigger/EndOfJourney,locationLatitude,49.11,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
454,VIN010,Vehicle/Trigger/EndOfJourney,locationLongitude,2.408,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
461,VIN010,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
459,VIN010,Vehicle/Trigger/StartOfJourney,locationLatitude,49.103,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
460,VIN010,Vehicle/Trigger/StartOfJourney,locationLongitude,2.404,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
467,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
465,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.103, 49.1058, 49.1086, 49.1114, 49.1142, 49.117]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
466,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.404, 2.4062, 2.4084, 2.4106, 2.4128, 2.415]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
464,VIN010,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
462,VIN010,Vehicle/Trigger/EndOfJourney,locationLatitude,49.117,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
463,VIN010,Vehicle/Trigger/EndOfJourney,locationLongitude,2.415,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
470,VIN010,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
468,VIN010,Vehicle/Trigger/StartOfJourney,locationLatitude,49.106,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
469,VIN010,Vehicle/Trigger/StartOfJourney,locationLongitude,2.408,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
476,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
474,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.106, 49.109, 49.112, 49.115, 49.118, 49.121, 49.124]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
475,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.408, 2.4103333, 2.4126667, 2.415, 2.4173333, 2.4196667, 2.422]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
473,VIN010,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
471,VIN010,Vehicle/Trigger/EndOfJourney,locationLatitude,49.124,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
472,VIN010,Vehicle/Trigger/EndOfJourney,locationLongitude,2.422,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
479,VIN010,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
477,VIN010,Vehicle/Trigger/StartOfJourney,locationLatitude,49.109,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
478,VIN010,Vehicle/Trigger/StartOfJourney,locationLongitude,2.412,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
485,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
483,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.109, 49.1115, 49.114, 49.1165, 49.119]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
484,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.412, 2.41625, 2.4205, 2.42475, 2.429]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
482,VIN010,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
480,VIN010,Vehicle/Trigger/EndOfJourney,locationLatitude,49.119,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
481,VIN010,Vehicle/Trigger/EndOfJourney,locationLongitude,2.429,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
488,VIN010,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
486,VIN010,Vehicle/Trigger/StartOfJourney,locationLatitude,49.112,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
487,VIN010,Vehicle/Trigger/StartOfJourney,locationLongitude,2.416,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
494,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
492,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.112, 49.1148, 49.1176, 49.1204, 49.1232, 49.126]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
493,VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.416, 2.4176, 2.4192, 2.4208, 2.4224, 2.424]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
491,VIN010,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
489,VIN010,Vehicle/Trigger/EndOfJourney,locationLatitude,49.126,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
490,VIN010,Vehicle/Trigger/EndOfJourney,locationLongitude,2.424,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
497,VIN011,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
495,VIN011,Vehicle/Trigger/StartOfJourney,locationLatitude,49.13,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
496,VIN011,Vehicle/Trigger/StartOfJourney,locationLongitude,2.42,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
503,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
501,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.13, 49.1325, 49.135, 49.1375, 49.14]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
502,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.42, 2.422, 2.424, 2.426, 2.428]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
500,VIN011,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
498,VIN011,Vehicle/Trigger/EndOfJourney,locationLatitude,49.14,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
499,VIN011,Vehicle/Trigger/EndOfJourney,locationLongitude,2.428,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
506,VIN011,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
504,VIN011,Vehicle/Trigger/StartOfJourney,locationLatitude,49.133,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
505,VIN011,Vehicle/Trigger/StartOfJourney,locationLongitude,2.424,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
512,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
510,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.133, 49.1358, 49.1386, 49.1414, 49.1442, 49.147]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
511,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.424, 2.4262, 2.4284, 2.4306, 2.4328, 2.435]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
509,VIN011,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
507,VIN011,Vehicle/Trigger/EndOfJourney,locationLatitude,49.147,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
508,VIN011,Vehicle/Trigger/EndOfJourney,locationLongitude,2.435,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
515,VIN011,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
513,VIN011,Vehicle/Trigger/StartOfJourney,locationLatitude,49.136,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
514,VIN011,Vehicle/Trigger/StartOfJourney,locationLongitude,2.428,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
521,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
519,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.136, 49.139, 49.142, 49.145, 49.148, 49.151, 49.154]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
520,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.428, 2.4303333, 2.4326667, 2.435, 2.4373333, 2.4396667, 2.442]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
518,VIN011,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
516,VIN011,Vehicle/Trigger/EndOfJourney,locationLatitude,49.154,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
517,VIN011,Vehicle/Trigger/EndOfJourney,locationLongitude,2.442,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
524,VIN011,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
522,VIN011,Vehicle/Trigger/StartOfJourney,locationLatitude,49.139,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
523,VIN011,Vehicle/Trigger/StartOfJourney,locationLongitude,2.432,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
530,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
528,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.139, 49.1415, 49.144, 49.1465, 49.149]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
529,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.432, 2.43625, 2.4405, 2.44475, 2.449]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
527,VIN011,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
525,VIN011,Vehicle/Trigger/EndOfJourney,locationLatitude,49.149,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
526,VIN011,Vehicle/Trigger/EndOfJourney,locationLongitude,2.449,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
533,VIN011,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
531,VIN011,Vehicle/Trigger/StartOfJourney,locationLatitude,49.142,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
532,VIN011,Vehicle/Trigger/StartOfJourney,locationLongitude,2.436,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
539,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
537,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.142, 49.1448, 49.1476, 49.1504, 49.1532, 49.156]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
538,VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.436, 2.4376, 2.4392, 2.4408, 2.4424, 2.444]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
536,VIN011,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
534,VIN011,Vehicle/Trigger/EndOfJourney,locationLatitude,49.156,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
535,VIN011,Vehicle/Trigger/EndOfJourney,locationLongitude,2.444,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
542,VIN012,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
540,VIN012,Vehicle/Trigger/StartOfJourney,locationLatitude,49.16,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
541,VIN012,Vehicle/Trigger/StartOfJourney,locationLongitude,2.44,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
548,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
546,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.16, 49.1625, 49.165, 49.1675, 49.17]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
547,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.44, 2.442, 2.444, 2.446, 2.448]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
545,VIN012,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
543,VIN012,Vehicle/Trigger/EndOfJourney,locationLatitude,49.17,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
544,VIN012,Vehicle/Trigger/EndOfJourney,locationLongitude,2.448,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
551,VIN012,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
549,VIN012,Vehicle/Trigger/StartOfJourney,locationLatitude,49.163,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
550,VIN012,Vehicle/Trigger/StartOfJourney,locationLongitude,2.444,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
557,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
555,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.163, 49.1658, 49.1686, 49.1714, 49.1742, 49.177]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
556,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.444, 2.4462, 2.4484, 2.4506, 2.4528, 2.455]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
554,VIN012,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
552,VIN012,Vehicle/Trigger/EndOfJourney,locationLatitude,49.177,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
553,VIN012,Vehicle/Trigger/EndOfJourney,locationLongitude,2.455,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
560,VIN012,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
558,VIN012,Vehicle/Trigger/StartOfJourney,locationLatitude,49.166,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
559,VIN012,Vehicle/Trigger/StartOfJourney,locationLongitude,2.448,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
566,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
564,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.166, 49.169, 49.172, 49.175, 49.178, 49.181, 49.184]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
565,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.448, 2.4503333, 2.4526667, 2.455, 2.4573333, 2.4596667, 2.462]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
563,VIN012,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
561,VIN012,Vehicle/Trigger/EndOfJourney,locationLatitude,49.184,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
562,VIN012,Vehicle/Trigger/EndOfJourney,locationLongitude,2.462,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
569,VIN012,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
567,VIN012,Vehicle/Trigger/StartOfJourney,locationLatitude,49.169,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
568,VIN012,Vehicle/Trigger/StartOfJourney,locationLongitude,2.452,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
575,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
573,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.169, 49.1715, 49.174, 49.1765, 49.179]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
574,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.452, 2.45625, 2.4605, 2.46475, 2.469]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
572,VIN012,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
570,VIN012,Vehicle/Trigger/EndOfJourney,locationLatitude,49.179,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
571,VIN012,Vehicle/Trigger/EndOfJourney,locationLongitude,2.469,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
578,VIN012,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
