vin,triggerOrContext,name,scalarValue,timeSeriesValue,vehicleCollectionTime,inCdpTime,fuel,hyb,model
VIN010,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T10:00:00Z,2026-02-13T10:00:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,locationLatitude,49.117,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,locationLongitude,2.415,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.103, 49.1058, 49.1086, 49.1114, 49.1142, 49.117]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.404, 2.4062, 2.4084, 2.4106, 2.4128, 2.415]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/StartOfJourney,locationLatitude,49.106,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/StartOfJourney,locationLongitude,2.408,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,locationLatitude,49.124,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,locationLongitude,2.422,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.106, 49.109, 49.112, 49.115, 49.118, 49.121, 49.124]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.408, 2.4103333, 2.4126667, 2.415, 2.4173333, 2.4196667, 2.422]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/StartOfJourney,locationLatitude,49.109,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/StartOfJourney,locationLongitude,2.412,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,locationLatitude,49.119,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,locationLongitude,2.429,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.109, 49.1115, 49.114, 49.1165, 49.119]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.412, 2.41625, 2.4205, 2.42475, 2.429]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/StartOfJourney,locationLatitude,49.112,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/StartOfJourney,locationLongitude,2.416,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,locationLatitude,49.126,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,locationLongitude,2.424,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN010,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.112, 49.1148, 49.1176, 49.1204, 49.1232, 49.126]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.416, 2.4176, 2.4192, 2.4208, 2.4224, 2.424]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN010,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,locationLatitude,49.13,,2026-02-13T07:00:00Z,2026-02-13T07:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,locationLongitude,2.42,,2026-02-13T07:00:00Z,2026-02-13T07:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T07:00:00Z,2026-02-13T07:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,locationLatitude,49.14,,2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,locationLongitude,2.428,,2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.13, 49.1325, 49.135, 49.1375, 49.14]",2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.42, 2.422, 2.424, 2.426, 2.428]",2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,locationLatitude,49.133,,2026-02-13T10:00:00Z,2026-02-13T10:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,locationLongitude,2.424,,2026-02-13T10:00:00Z,2026-02-13T10:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T10:00:00Z,2026-02-13T10:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,locationLatitude,49.147,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,locationLongitude,2.435,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.133, 49.1358, 49.1386, 49.1414, 49.1442, 49.147]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.424, 2.4262, 2.4284, 2.4306, 2.4328, 2.435]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,locationLatitude,49.136,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,locationLongitude,2.428,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,locationLatitude,49.154,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,locationLongitude,2.442,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.136, 49.139, 49.142, 49.145, 49.148, 49.151, 49.154]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.428, 2.4303333, 2.4326667, 2.435, 2.4373333, 2.4396667, 2.442]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,locationLatitude,49.139,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,locationLongitude,2.432,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,locationLatitude,49.149,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,locationLongitude,2.449,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.139, 49.1415, 49.144, 49.1465, 49.149]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.432, 2.43625, 2.4405, 2.44475, 2.449]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,locationLatitude,49.142,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,locationLongitude,2.436,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,locationLatitude,49.156,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,locationLongitude,2.444,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN011,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.142, 49.1448, 49.1476, 49.1504, 49.1532, 49.156]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.436, 2.4376, 2.4392, 2.4408, 2.4424, 2.444]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN011,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,locationLatitude,49.16,,2026-02-13T07:00:00Z,2026-02-13T07:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,locationLongitude,2.44,,2026-02-13T07:00:00Z,2026-02-13T07:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T07:00:00Z,2026-02-13T07:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,locationLatitude,49.17,,2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,locationLongitude,2.448,,2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.16, 49.1625, 49.165, 49.1675, 49.17]",2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.44, 2.442, 2.444, 2.446, 2.448]",2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,locationLatitude,49.163,,2026-02-13T10:00:00Z,2026-02-13T10:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,locationLongitude,2.444,,2026-02-13T10:00:00Z,2026-02-13T10:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T10:00:00Z,2026-02-13T10:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,locationLatitude,49.177,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,locationLongitude,2.455,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.163, 49.1658, 49.1686, 49.1714, 49.1742, 49.177]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.444, 2.4462, 2.4484, 2.4506, 2.4528, 2.455]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,locationLatitude,49.166,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,locationLongitude,2.448,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,locationLatitude,49.184,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,locationLongitude,2.462,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.166, 49.169, 49.172, 49.175, 49.178, 49.181, 49.184]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.448, 2.4503333, 2.4526667, 2.455, 2.4573333, 2.4596667, 2.462]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,locationLatitude,49.169,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,locationLongitude,2.452,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,locationLatitude,49.179,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,locationLongitude,2.469,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.169, 49.1715, 49.174, 49.1765, 49.179]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.452, 2.45625, 2.4605, 2.46475, 2.469]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,locationLatitude,49.172,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,locationLongitude,2.456,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,locationLatitude,49.186,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,locationLongitude,2.464,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN012,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.172, 49.1748, 49.1776, 49.1804, 49.1832, 49.186]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.456, 2.4576, 2.4592, 2.4608, 2.4624, 2.464]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,locationLatitude,49.19,,2026-02-13T07:00:00Z,2026-02-13T07:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,locationLongitude,2.46,,2026-02-13T07:00:00Z,2026-02-13T07:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T07:00:00Z,2026-02-13T07:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,locationLatitude,49.2,,2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,locationLongitude,2.468,,2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.19, 49.1925, 49.195, 49.1975, 49.2]",2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.46, 2.462, 2.464, 2.466, 2.468]",2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13T07:08:00Z,2026-02-13T07:08:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,locationLatitude,49.193,,2026-02-13T10:00:00Z,2026-02-13T10:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,locationLongitude,2.464,,2026-02-13T10:00:00Z,2026-02-13T10:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T10:00:00Z,2026-02-13T10:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,locationLatitude,49.207,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,locationLongitude,2.475,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.193, 49.1958, 49.1986, 49.2014, 49.2042, 49.207]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.464, 2.4662, 2.4684, 2.4706, 2.4728, 2.475]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13T10:09:00Z,2026-02-13T10:09:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,locationLatitude,49.196,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,locationLongitude,2.468,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T13:00:00Z,2026-02-13T13:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,locationLatitude,49.214,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,locationLongitude,2.482,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.196, 49.199, 49.202, 49.205, 49.208, 49.211, 49.214]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.468, 2.4703333, 2.4726667, 2.475, 2.4773333, 2.4796667, 2.482]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13T13:10:00Z,2026-02-13T13:10:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,locationLatitude,49.199,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,locationLongitude,2.472,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T16:00:00Z,2026-02-13T16:00:01Z,electric,bev,fixture
